,Kruskal_time,Prim_time,Num_of_nodes,Completeness
1371,0.00226,0.00765,70.0,2.0
1372,0.00219,0.00755,70.0,3.0
1373,0.00214,0.00752,70.0,4.0
1374,0.00219,0.0076,70.0,5.0
1375,0.00223,0.00762,70.0,6.0
1376,0.00221,0.00762,70.0,7.0
1377,0.00223,0.00762,70.0,8.0
1378,0.0022,0.00762,70.0,9.0
1379,0.00221,0.00757,70.0,10.0
1380,0.00227,0.00787,70.0,1.0
1381,0.0022,0.00761,70.0,2.0
1382,0.00222,0.0076,70.0,3.0
1383,0.00221,0.00761,70.0,4.0
1384,0.00224,0.00764,70.0,5.0
1385,0.00222,0.00762,70.0,6.0
1386,0.00222,0.00761,70.0,7.0
1387,0.0022,0.00761,70.0,8.0
1388,0.00223,0.00763,70.0,9.0
1389,0.00222,0.00766,70.0,10.0
1390,0.00224,0.00767,70.0,1.0
1391,0.00223,0.00764,70.0,2.0
1392,0.00222,0.00763,70.0,3.0
1393,0.00227,0.0076,70.0,4.0
1394,0.00221,0.00761,70.0,5.0
1395,0.00223,0.00763,70.0,6.0
1396,0.00224,0.00769,70.0,7.0
1397,0.00226,0.00761,70.0,8.0
1398,0.00223,0.00767,70.0,9.0
1399,0.00228,0.00763,70.0,10.0
1400,0.00224,0.0077,70.0,1.0
1401,0.00224,0.00765,70.0,2.0
1402,0.00221,0.0077,70.0,3.0
1403,0.00225,0.00776,70.0,4.0
1404,0.00219,0.00762,70.0,5.0
1405,0.00219,0.00765,70.0,6.0
1406,0.00229,0.0076,70.0,7.0
1407,0.00222,0.00765,70.0,8.0
1408,0.00226,0.00763,70.0,9.0
1409,0.00223,0.00766,70.0,10.0
1410,0.00226,0.00768,70.0,1.0
1411,0.00237,0.01897,70.0,2.0
1412,0.00282,0.01427,70.0,3.0
1413,0.00219,0.00765,70.0,4.0
1414,0.00227,0.00767,70.0,5.0
1415,0.00223,0.00766,70.0,6.0
1416,0.00221,0.00768,70.0,7.0
1417,0.00222,0.00762,70.0,8.0
1418,0.00223,0.00765,70.0,9.0
1419,0.00224,0.00778,70.0,10.0
1420,0.00246,0.00797,70.0,1.0
1421,0.0022,0.00749,70.0,2.0
1422,0.00222,0.00779,70.0,3.0
1423,0.00235,0.00795,70.0,4.0
1424,0.00231,0.00797,70.0,5.0
1425,0.00244,0.00806,70.0,6.0
1426,0.00235,0.008,70.0,7.0
1427,0.00232,0.00795,70.0,8.0
1428,0.0024,0.008,70.0,9.0
1429,0.00237,0.00803,70.0,10.0
1430,0.00248,0.0082,70.0,1.0
1431,0.00237,0.0082,70.0,2.0
1432,0.00234,0.00808,70.0,3.0
1433,0.00244,0.00806,70.0,4.0
1434,0.00232,0.00797,70.0,5.0
1435,0.00242,0.00797,70.0,6.0
1436,0.00242,0.00811,70.0,7.0
1437,0.00232,0.008,70.0,8.0
1438,0.00233,0.00791,70.0,9.0
1439,0.00235,0.0081,70.0,10.0
1440,0.00238,0.00809,70.0,1.0
1441,0.00227,0.01558,70.0,2.0
1442,0.00237,0.01556,70.0,3.0
1443,0.00241,0.0079,70.0,4.0
1444,0.00233,0.00795,70.0,5.0
1445,0.0023,0.00788,70.0,6.0
1446,0.00252,0.00824,70.0,7.0
1447,0.00227,0.00799,70.0,8.0
1448,0.00234,0.00801,70.0,9.0
1449,0.00232,0.00789,70.0,10.0
1450,0.00145,0.00491,60.0,1.0
1451,0.00142,0.00475,60.0,2.0
1452,0.00141,0.00477,60.0,3.0
1453,0.00143,0.00475,60.0,4.0
1454,0.00142,0.00477,60.0,5.0
1455,0.00141,0.00477,60.0,6.0
1456,0.00144,0.00484,60.0,7.0
1457,0.00145,0.00482,60.0,8.0
1458,0.00143,0.00474,60.0,9.0
1459,0.00143,0.00477,60.0,10.0
1460,0.00142,0.00493,60.0,1.0
1461,0.00141,0.00477,60.0,2.0
1462,0.00144,0.00478,60.0,3.0
1463,0.00143,0.00475,60.0,4.0
1464,0.00141,0.00477,60.0,5.0
1465,0.00143,0.00479,60.0,6.0
1466,0.0014,0.00476,60.0,7.0
1467,0.00146,0.00474,60.0,8.0
1468,0.00143,0.00481,60.0,9.0
1469,0.00144,0.00477,60.0,10.0
1470,0.00144,0.00491,60.0,1.0
1471,0.00142,0.00476,60.0,2.0
1472,0.00143,0.00479,60.0,3.0
1473,0.00144,0.00481,60.0,4.0
1474,0.00142,0.00475,60.0,5.0
1475,0.00142,0.00478,60.0,6.0
1476,0.00142,0.00478,60.0,7.0
1477,0.00142,0.00479,60.0,8.0
1478,0.00143,0.00476,60.0,9.0
1479,0.00143,0.00476,60.0,10.0
1480,0.00142,0.00488,60.0,1.0
1481,0.00143,0.00485,60.0,2.0
1482,0.00147,0.00483,60.0,3.0
1483,0.00143,0.0048,60.0,4.0
1484,0.00141,0.0048,60.0,5.0
1485,0.00142,0.00476,60.0,6.0
1486,0.0014,0.00478,60.0,7.0
1487,0.00143,0.00477,60.0,8.0
1488,0.00141,0.00478,60.0,9.0
1489,0.00142,0.00478,60.0,10.0
1490,0.0014,0.00489,60.0,1.0
1491,0.00142,0.00482,60.0,2.0
1492,0.00143,0.00476,60.0,3.0
1493,0.00141,0.00474,60.0,4.0
1494,0.00143,0.00477,60.0,5.0
1495,0.00141,0.00478,60.0,6.0
1496,0.00144,0.00476,60.0,7.0
1497,0.00143,0.00484,60.0,8.0
1498,0.00141,0.00476,60.0,9.0
1499,0.00146,0.00481,60.0,10.0
1500,0.00144,0.00487,60.0,1.0
1501,0.00143,0.00477,60.0,2.0
1502,0.00143,0.00476,60.0,3.0
1503,0.00144,0.00478,60.0,4.0
1504,0.00143,0.00477,60.0,5.0
1505,0.00143,0.00476,60.0,6.0
1506,0.00142,0.00476,60.0,7.0
1507,0.00146,0.00477,60.0,8.0
1508,0.00144,0.00479,60.0,9.0
1509,0.00143,0.00481,60.0,10.0
1510,0.00142,0.00485,60.0,1.0
1511,0.00142,0.0048,60.0,2.0
1512,0.00142,0.00477,60.0,3.0
1513,0.00143,0.00477,60.0,4.0
1514,0.00139,0.00479,60.0,5.0
1515,0.00144,0.00478,60.0,6.0
1516,0.00142,0.00478,60.0,7.0
1517,0.00142,0.00483,60.0,8.0
1518,0.00144,0.00478,60.0,9.0
1519,0.00143,0.0048,60.0,10.0
1520,0.00142,0.00486,60.0,1.0
1521,0.00143,0.00485,60.0,2.0
1522,0.00147,0.00479,60.0,3.0
1523,0.00144,0.00478,60.0,4.0
1524,0.00145,0.00477,60.0,5.0
1525,0.00141,0.00481,60.0,6.0
1526,0.00144,0.00484,60.0,7.0
1527,0.00145,0.00487,60.0,8.0
1528,0.00146,0.00487,60.0,9.0
1529,0.00144,0.00486,60.0,10.0
1530,0.00148,0.00496,60.0,1.0
1531,0.00146,0.00485,60.0,2.0
1532,0.00148,0.00485,60.0,3.0
1533,0.00144,0.00484,60.0,4.0
1534,0.00144,0.00484,60.0,5.0
1535,0.00145,0.00483,60.0,6.0
1536,0.00143,0.00478,60.0,7.0
1537,0.00143,0.00482,60.0,8.0
1538,0.00141,0.00476,60.0,9.0
1539,0.00143,0.00475,60.0,10.0
1540,0.00144,0.00489,60.0,1.0
1541,0.00142,0.00479,60.0,2.0
1542,0.00144,0.00485,60.0,3.0
1543,0.00145,0.00485,60.0,4.0
1544,0.00145,0.00484,60.0,5.0
1545,0.00145,0.00485,60.0,6.0
1546,0.00145,0.00483,60.0,7.0
1547,0.00146,0.00477,60.0,8.0
1548,0.00142,0.00475,60.0,9.0
1549,0.00141,0.00476,60.0,10.0
1550,0.00087,0.00289,50.0,1.0
1551,0.00088,0.00284,50.0,2.0
1552,0.00086,0.00282,50.0,3.0
1553,0.00087,0.00282,50.0,4.0
1554,0.00087,0.00281,50.0,5.0
1555,0.00087,0.00284,50.0,6.0
1556,0.00085,0.00283,50.0,7.0
1557,0.00087,0.00283,50.0,8.0
1558,0.00087,0.00281,50.0,9.0
1559,0.00087,0.00281,50.0,10.0
1560,0.00087,0.00283,50.0,1.0
1561,0.00086,0.00283,50.0,2.0
1562,0.00087,0.00281,50.0,3.0
1563,0.00086,0.00282,50.0,4.0
1564,0.00087,0.00285,50.0,5.0
1565,0.00089,0.00288,50.0,6.0
1566,0.0009,0.00287,50.0,7.0
1567,0.00089,0.00289,50.0,8.0
1568,0.00089,0.00287,50.0,9.0
1569,0.00089,0.00288,50.0,10.0
1570,0.0009,0.00292,50.0,1.0
1571,0.00088,0.00288,50.0,2.0
1572,0.00088,0.00287,50.0,3.0
1573,0.00087,0.00284,50.0,4.0
1574,0.00087,0.0028,50.0,5.0
1575,0.00089,0.00282,50.0,6.0
1576,0.00089,0.0029,50.0,7.0
1577,0.00088,0.00284,50.0,8.0
1578,0.00085,0.0029,50.0,9.0
1579,0.00088,0.00284,50.0,10.0
1580,0.00086,0.00283,50.0,1.0
1581,0.00091,0.00283,50.0,2.0
1582,0.00087,0.00283,50.0,3.0
1583,0.00087,0.00281,50.0,4.0
1584,0.00087,0.00282,50.0,5.0
1585,0.00086,0.00281,50.0,6.0
1586,0.00088,0.00281,50.0,7.0
1587,0.00087,0.00283,50.0,8.0
1588,0.00087,0.00282,50.0,9.0
1589,0.00088,0.00284,50.0,10.0
1590,0.00085,0.00283,50.0,1.0
1591,0.00088,0.00283,50.0,2.0
1592,0.00086,0.00281,50.0,3.0
1593,0.00088,0.00283,50.0,4.0
1594,0.00087,0.00282,50.0,5.0
1595,0.00087,0.00284,50.0,6.0
1596,0.00088,0.00287,50.0,7.0
1597,0.00087,0.00282,50.0,8.0
1598,0.00088,0.00284,50.0,9.0
1599,0.00087,0.00282,50.0,10.0
1600,0.00091,0.00291,50.0,1.0
1601,0.0009,0.00286,50.0,2.0
1602,0.00087,0.00282,50.0,3.0
1603,0.00087,0.00281,50.0,4.0
1604,0.00087,0.00288,50.0,5.0
1605,0.0009,0.00283,50.0,6.0
1606,0.00087,0.00285,50.0,7.0
1607,0.00088,0.00291,50.0,8.0
1608,0.00088,0.0029,50.0,9.0
1609,0.0009,0.00286,50.0,10.0
1610,0.00089,0.00287,50.0,1.0
1611,0.00087,0.00282,50.0,2.0
1612,0.00088,0.00284,50.0,3.0
1613,0.00087,0.00284,50.0,4.0
1614,0.00088,0.00288,50.0,5.0
1615,0.00086,0.00283,50.0,6.0
1616,0.00086,0.00284,50.0,7.0
1617,0.00089,0.00289,50.0,8.0
1618,0.00087,0.00288,50.0,9.0
1619,0.00089,0.00289,50.0,10.0
1620,0.0009,0.00287,50.0,1.0
1621,0.00088,0.00287,50.0,2.0
1622,0.00088,0.00287,50.0,3.0
1623,0.00089,0.00287,50.0,4.0
1624,0.00088,0.00287,50.0,5.0
1625,0.0009,0.00287,50.0,6.0
1626,0.0009,0.00285,50.0,7.0
1627,0.00087,0.00282,50.0,8.0
1628,0.00089,0.00287,50.0,9.0
1629,0.00087,0.00288,50.0,10.0
1630,0.0009,0.00289,50.0,1.0
1631,0.00089,0.00291,50.0,2.0
1632,0.0009,0.00287,50.0,3.0
1633,0.00088,0.00287,50.0,4.0
1634,0.00087,0.00291,50.0,5.0
1635,0.00088,0.00288,50.0,6.0
1636,0.00088,0.00289,50.0,7.0
1637,0.00089,0.00288,50.0,8.0
1638,0.00088,0.00284,50.0,9.0
1639,0.00089,0.00281,50.0,10.0
1640,0.00085,0.00285,50.0,1.0
1641,0.0009,0.00286,50.0,2.0
1642,0.00088,0.00283,50.0,3.0
1643,0.00087,0.00284,50.0,4.0
1644,0.0009,0.00282,50.0,5.0
1645,0.00087,0.00285,50.0,6.0
1646,0.00087,0.00283,50.0,7.0
1647,0.00088,0.00283,50.0,8.0
1648,0.00087,0.00281,50.0,9.0
1649,0.00089,0.00283,50.0,10.0
1650,0.00048,0.00151,40.0,1.0
1651,0.00049,0.00149,40.0,2.0
1652,0.00052,0.00152,40.0,3.0
1653,0.0005,0.0015,40.0,4.0
1654,0.00049,0.00149,40.0,5.0
1655,0.0005,0.0015,40.0,6.0
1656,0.0005,0.00159,40.0,7.0
1657,0.00051,0.0015,40.0,8.0
1658,0.00051,0.00151,40.0,9.0
1659,0.00049,0.00152,40.0,10.0
1660,0.0005,0.00157,40.0,1.0
1661,0.0005,0.00153,40.0,2.0
1662,0.00049,0.00148,40.0,3.0
1663,0.0005,0.00149,40.0,4.0
1664,0.00049,0.00151,40.0,5.0
1665,0.00049,0.00152,40.0,6.0
1666,0.00048,0.0015,40.0,7.0
1667,0.00049,0.0015,40.0,8.0
1668,0.00049,0.00154,40.0,9.0
1669,0.0005,0.00151,40.0,10.0
1670,0.00048,0.00149,40.0,1.0
1671,0.00048,0.00149,40.0,2.0
1672,0.00049,0.0015,40.0,3.0
1673,0.00054,0.0015,40.0,4.0
1674,0.00049,0.00152,40.0,5.0
1675,0.00049,0.0015,40.0,6.0
1676,0.0005,0.0015,40.0,7.0
1677,0.00048,0.00156,40.0,8.0
1678,0.00049,0.0015,40.0,9.0
1679,0.00049,0.00151,40.0,10.0
1680,0.0005,0.00151,40.0,1.0
1681,0.00048,0.0015,40.0,2.0
1682,0.0005,0.0015,40.0,3.0
1683,0.00049,0.00149,40.0,4.0
1684,0.00052,0.00151,40.0,5.0
1685,0.00049,0.00149,40.0,6.0
1686,0.00049,0.00154,40.0,7.0
1687,0.00049,0.00149,40.0,8.0
1688,0.0005,0.00149,40.0,9.0
1689,0.00049,0.00151,40.0,10.0
1690,0.00049,0.0015,40.0,1.0
1691,0.0005,0.00151,40.0,2.0
1692,0.00049,0.00149,40.0,3.0
1693,0.0005,0.00149,40.0,4.0
1694,0.0005,0.0015,40.0,5.0
1695,0.00051,0.00152,40.0,6.0
1696,0.00049,0.0015,40.0,7.0
1697,0.00052,0.00155,40.0,8.0
1698,0.00048,0.00149,40.0,9.0
1699,0.00049,0.00148,40.0,10.0
1700,0.00049,0.00149,40.0,1.0
1701,0.00049,0.0015,40.0,2.0
1702,0.0005,0.00149,40.0,3.0
1703,0.00048,0.0015,40.0,4.0
1704,0.00049,0.00149,40.0,5.0
1705,0.00049,0.0015,40.0,6.0
1706,0.00048,0.00149,40.0,7.0
1707,0.00048,0.00149,40.0,8.0
1708,0.00049,0.00148,40.0,9.0
1709,0.00049,0.00149,40.0,10.0
1710,0.00049,0.00149,40.0,1.0
1711,0.0005,0.00155,40.0,2.0
1712,0.00049,0.00149,40.0,3.0
1713,0.00049,0.0015,40.0,4.0
1714,0.00049,0.00149,40.0,5.0
1715,0.00049,0.00152,40.0,6.0
1716,0.0005,0.00149,40.0,7.0
1717,0.00049,0.0015,40.0,8.0
1718,0.00049,0.0015,40.0,9.0
1719,0.0005,0.0015,40.0,10.0
1720,0.00049,0.00149,40.0,1.0
1721,0.00049,0.00153,40.0,2.0
1722,0.00049,0.00149,40.0,3.0
1723,0.0005,0.00148,40.0,4.0
1724,0.00049,0.00149,40.0,5.0
1725,0.0005,0.0015,40.0,6.0
1726,0.00049,0.00149,40.0,7.0
1727,0.00051,0.00149,40.0,8.0
1728,0.00048,0.00149,40.0,9.0
1729,0.00049,0.0015,40.0,10.0
1730,0.00048,0.00149,40.0,1.0
1731,0.0005,0.00149,40.0,2.0
1732,0.00049,0.00149,40.0,3.0
1733,0.0005,0.00149,40.0,4.0
1734,0.00049,0.0015,40.0,5.0
1735,0.00049,0.00149,40.0,6.0
1736,0.00049,0.0015,40.0,7.0
1737,0.0005,0.00149,40.0,8.0
1738,0.0005,0.00149,40.0,9.0
1739,0.00049,0.00148,40.0,10.0
1740,0.00049,0.00149,40.0,1.0
1741,0.00049,0.0015,40.0,2.0
1742,0.00052,0.00149,40.0,3.0
1743,0.0005,0.0015,40.0,4.0
1744,0.00049,0.0015,40.0,5.0
1745,0.00048,0.0015,40.0,6.0
1746,0.00049,0.0015,40.0,7.0
1747,0.00049,0.00149,40.0,8.0
1748,0.00048,0.00149,40.0,9.0
1749,0.00048,0.00149,40.0,10.0
1750,0.00025,0.00067,30.0,1.0
1751,0.00025,0.00066,30.0,2.0
1752,0.00024,0.00066,30.0,3.0
1753,0.00025,0.00066,30.0,4.0
1754,0.00024,0.00067,30.0,5.0
1755,0.00024,0.00065,30.0,6.0
1756,0.00024,0.00066,30.0,7.0
1757,0.00025,0.00068,30.0,8.0
1758,0.00024,0.00066,30.0,9.0
1759,0.00024,0.00067,30.0,10.0
1760,0.00024,0.00066,30.0,1.0
1761,0.00025,0.00067,30.0,2.0
1762,0.00024,0.00067,30.0,3.0
1763,0.00024,0.00067,30.0,4.0
1764,0.00024,0.00066,30.0,5.0
1765,0.00025,0.00067,30.0,6.0
1766,0.00024,0.00066,30.0,7.0
1767,0.00024,0.00066,30.0,8.0
1768,0.00024,0.00066,30.0,9.0
1769,0.00025,0.00067,30.0,10.0
1770,0.00025,0.00066,30.0,1.0
1771,0.00024,0.00066,30.0,2.0
1772,0.00025,0.00066,30.0,3.0
1773,0.00024,0.00066,30.0,4.0
1774,0.00024,0.00066,30.0,5.0
1775,0.00024,0.00066,30.0,6.0
1776,0.00024,0.00066,30.0,7.0
1777,0.00025,0.00067,30.0,8.0
1778,0.00024,0.00067,30.0,9.0
1779,0.00024,0.00066,30.0,10.0
1780,0.00025,0.00067,30.0,1.0
1781,0.00024,0.00066,30.0,2.0
1782,0.00025,0.00066,30.0,3.0
1783,0.00024,0.00066,30.0,4.0
1784,0.00024,0.00067,30.0,5.0
1785,0.00024,0.00067,30.0,6.0
1786,0.00025,0.00066,30.0,7.0
1787,0.00025,0.00066,30.0,8.0
1788,0.00023,0.00066,30.0,9.0
1789,0.00024,0.00067,30.0,10.0
1790,0.00024,0.00065,30.0,1.0
1791,0.00024,0.00066,30.0,2.0
1792,0.00025,0.00067,30.0,3.0
1793,0.00024,0.00066,30.0,4.0
1794,0.00024,0.00067,30.0,5.0
1795,0.00024,0.00067,30.0,6.0
1796,0.00025,0.00067,30.0,7.0
1797,0.00024,0.00067,30.0,8.0
1798,0.00024,0.00066,30.0,9.0
1799,0.00024,0.00067,30.0,10.0
1800,0.00024,0.00066,30.0,1.0
1801,0.00024,0.00067,30.0,2.0
1802,0.00024,0.00067,30.0,3.0
1803,0.00024,0.00067,30.0,4.0
1804,0.00024,0.00067,30.0,5.0
1805,0.00024,0.00067,30.0,6.0
1806,0.00024,0.00066,30.0,7.0
1807,0.00024,0.00067,30.0,8.0
1808,0.00024,0.00066,30.0,9.0
1809,0.00024,0.00067,30.0,10.0
1810,0.00024,0.00066,30.0,1.0
1811,0.00024,0.00067,30.0,2.0
1812,0.00024,0.00067,30.0,3.0
1813,0.00024,0.00068,30.0,4.0
1814,0.00023,0.00066,30.0,5.0
1815,0.00024,0.00066,30.0,6.0
1816,0.00024,0.00067,30.0,7.0
1817,0.00024,0.00066,30.0,8.0
1818,0.00024,0.00066,30.0,9.0
1819,0.00024,0.00067,30.0,10.0
1820,0.00024,0.00067,30.0,1.0
1821,0.00024,0.00066,30.0,2.0
1822,0.00024,0.00066,30.0,3.0
1823,0.00024,0.00066,30.0,4.0
1824,0.00024,0.00066,30.0,5.0
1825,0.00025,0.00067,30.0,6.0
1826,0.00024,0.00067,30.0,7.0
1827,0.00024,0.00069,30.0,8.0
1828,0.00026,0.00068,30.0,9.0
1829,0.00025,0.00066,30.0,10.0
1830,0.00024,0.00067,30.0,1.0
1831,0.00025,0.00067,30.0,2.0
1832,0.00024,0.00066,30.0,3.0
1833,0.00024,0.00067,30.0,4.0
1834,0.00025,0.00066,30.0,5.0
1835,0.00024,0.00066,30.0,6.0
1836,0.00024,0.00069,30.0,7.0
1837,0.00024,0.00066,30.0,8.0
1838,0.00024,0.00066,30.0,9.0
1839,0.00024,0.00066,30.0,10.0
1840,0.00024,0.00066,30.0,1.0
1841,0.00024,0.00066,30.0,2.0
1842,0.00024,0.00066,30.0,3.0
1843,0.00024,0.00066,30.0,4.0
1844,0.00024,0.00067,30.0,5.0
1845,0.00026,0.00066,30.0,6.0
1846,0.00026,0.00067,30.0,7.0
1847,0.00024,0.00067,30.0,8.0
1848,0.00024,0.00066,30.0,9.0
1849,0.00025,0.00067,30.0,10.0
1850,9e-05,0.00023,20.0,1.0
1851,9e-05,0.00022,20.0,2.0
1852,9e-05,0.00022,20.0,3.0
1853,0.0001,0.00022,20.0,4.0
1854,9e-05,0.00022,20.0,5.0
1855,9e-05,0.00022,20.0,6.0
1856,9e-05,0.00022,20.0,7.0
1857,9e-05,0.00022,20.0,8.0
1858,9e-05,0.00022,20.0,9.0
1859,9e-05,0.00022,20.0,10.0
1860,9e-05,0.00023,20.0,1.0
1861,0.0001,0.00022,20.0,2.0
1862,9e-05,0.00023,20.0,3.0
1863,9e-05,0.00022,20.0,4.0
1864,9e-05,0.00022,20.0,5.0
1865,9e-05,0.00022,20.0,6.0
1866,9e-05,0.00022,20.0,7.0
1867,9e-05,0.00022,20.0,8.0
1868,0.0001,0.00021,20.0,9.0
1869,0.0001,0.00023,20.0,10.0
1870,9e-05,0.00022,20.0,1.0
1871,9e-05,0.00022,20.0,2.0
1872,9e-05,0.00022,20.0,3.0
1873,9e-05,0.00022,20.0,4.0
1874,9e-05,0.00022,20.0,5.0
1875,9e-05,0.00022,20.0,6.0
1876,9e-05,0.00022,20.0,7.0
1877,9e-05,0.00022,20.0,8.0
1878,9e-05,0.00022,20.0,9.0
1879,9e-05,0.00022,20.0,10.0
1880,9e-05,0.00022,20.0,1.0
1881,9e-05,0.00022,20.0,2.0
1882,9e-05,0.00022,20.0,3.0
1883,9e-05,0.00022,20.0,4.0
1884,9e-05,0.00022,20.0,5.0
1885,9e-05,0.00022,20.0,6.0
1886,9e-05,0.00022,20.0,7.0
1887,9e-05,0.00022,20.0,8.0
1888,0.0001,0.00022,20.0,9.0
1889,9e-05,0.00022,20.0,10.0
1890,9e-05,0.00022,20.0,1.0
1891,9e-05,0.00022,20.0,2.0
1892,9e-05,0.00022,20.0,3.0
1893,9e-05,0.00022,20.0,4.0
1894,9e-05,0.00022,20.0,5.0
1895,9e-05,0.00022,20.0,6.0
1896,9e-05,0.00022,20.0,7.0
1897,9e-05,0.00022,20.0,8.0
1898,0.0001,0.00022,20.0,9.0
1899,9e-05,0.00022,20.0,10.0
1900,9e-05,0.00022,20.0,1.0
1901,9e-05,0.00022,20.0,2.0
1902,9e-05,0.00023,20.0,3.0
1903,0.0001,0.00022,20.0,4.0
1904,9e-05,0.00022,20.0,5.0
1905,9e-05,0.00022,20.0,6.0
1906,9e-05,0.00022,20.0,7.0
1907,9e-05,0.00022,20.0,8.0
1908,9e-05,0.00022,20.0,9.0
1909,9e-05,0.00022,20.0,10.0
1910,9e-05,0.00022,20.0,1.0
1911,9e-05,0.00022,20.0,2.0
1912,0.0001,0.00023,20.0,3.0
1913,9e-05,0.00022,20.0,4.0
1914,9e-05,0.00022,20.0,5.0
1915,9e-05,0.00022,20.0,6.0
1916,9e-05,0.00022,20.0,7.0
1917,9e-05,0.00022,20.0,8.0
1918,9e-05,0.00022,20.0,9.0
1919,0.0001,0.00022,20.0,10.0
1920,9e-05,0.00023,20.0,1.0
1921,9e-05,0.00022,20.0,2.0
1922,0.0001,0.00022,20.0,3.0
1923,9e-05,0.00022,20.0,4.0
1924,9e-05,0.00022,20.0,5.0
1925,9e-05,0.00022,20.0,6.0
1926,9e-05,0.00022,20.0,7.0
1927,9e-05,0.00022,20.0,8.0
1928,9e-05,0.00022,20.0,9.0
1929,9e-05,0.00022,20.0,10.0
1930,9e-05,0.00022,20.0,1.0
1931,9e-05,0.00022,20.0,2.0
1932,9e-05,0.00022,20.0,3.0
1933,9e-05,0.00022,20.0,4.0
1934,9e-05,0.00022,20.0,5.0
1935,9e-05,0.00022,20.0,6.0
1936,9e-05,0.00022,20.0,7.0
1937,9e-05,0.00022,20.0,8.0
1938,9e-05,0.00022,20.0,9.0
1939,9e-05,0.00022,20.0,10.0
1940,9e-05,0.00022,20.0,1.0
1941,9e-05,0.00022,20.0,2.0
1942,9e-05,0.00022,20.0,3.0
1943,9e-05,0.00022,20.0,4.0
1944,9e-05,0.00022,20.0,5.0
1945,9e-05,0.00022,20.0,6.0
1946,9e-05,0.00021,20.0,7.0
1947,9e-05,0.00022,20.0,8.0
1948,9e-05,0.00022,20.0,9.0
1949,9e-05,0.00022,20.0,10.0
1950,3e-05,4e-05,10.0,1.0
1951,2e-05,4e-05,10.0,2.0
1952,2e-05,4e-05,10.0,3.0
1953,2e-05,4e-05,10.0,4.0
1954,2e-05,4e-05,10.0,5.0
1955,2e-05,4e-05,10.0,6.0
1956,2e-05,4e-05,10.0,7.0
1957,2e-05,4e-05,10.0,8.0
1958,2e-05,4e-05,10.0,9.0
1959,2e-05,4e-05,10.0,10.0
1960,2e-05,4e-05,10.0,1.0
1961,2e-05,4e-05,10.0,2.0
1962,2e-05,4e-05,10.0,3.0
1963,2e-05,4e-05,10.0,4.0
1964,2e-05,4e-05,10.0,5.0
1965,2e-05,4e-05,10.0,6.0
1966,2e-05,4e-05,10.0,7.0
1967,2e-05,4e-05,10.0,8.0
1968,2e-05,4e-05,10.0,9.0
1969,2e-05,4e-05,10.0,10.0
1970,2e-05,4e-05,10.0,1.0
1971,2e-05,4e-05,10.0,2.0
1972,2e-05,4e-05,10.0,3.0
1973,2e-05,4e-05,10.0,4.0
1974,2e-05,4e-05,10.0,5.0
1975,2e-05,4e-05,10.0,6.0
1976,2e-05,4e-05,10.0,7.0
1977,2e-05,4e-05,10.0,8.0
1978,2e-05,4e-05,10.0,9.0
1979,2e-05,4e-05,10.0,10.0
1980,2e-05,4e-05,10.0,1.0
1981,2e-05,4e-05,10.0,2.0
1982,2e-05,4e-05,10.0,3.0
1983,2e-05,4e-05,10.0,4.0
1984,2e-05,4e-05,10.0,5.0
1985,2e-05,4e-05,10.0,6.0
1986,2e-05,4e-05,10.0,7.0
1987,2e-05,4e-05,10.0,8.0
1988,2e-05,4e-05,10.0,9.0
1989,2e-05,4e-05,10.0,10.0
1990,2e-05,4e-05,10.0,1.0
1991,2e-05,4e-05,10.0,2.0
1992,2e-05,4e-05,10.0,3.0
1993,2e-05,4e-05,10.0,4.0
1994,2e-05,4e-05,10.0,5.0
1995,2e-05,4e-05,10.0,6.0
1996,2e-05,4e-05,10.0,7.0
1997,2e-05,4e-05,10.0,8.0
1998,2e-05,4e-05,10.0,9.0
1999,2e-05,4e-05,10.0,10.0
2000,2e-05,4e-05,10.0,1.0
2001,2e-05,3e-05,10.0,2.0
2002,2e-05,4e-05,10.0,3.0
2003,2e-05,4e-05,10.0,4.0
2004,2e-05,4e-05,10.0,5.0
2005,2e-05,4e-05,10.0,6.0
2006,2e-05,4e-05,10.0,7.0
2007,2e-05,4e-05,10.0,8.0
2008,2e-05,4e-05,10.0,9.0
2009,2e-05,4e-05,10.0,10.0
2010,2e-05,4e-05,10.0,1.0
2011,2e-05,4e-05,10.0,2.0
2012,2e-05,4e-05,10.0,3.0
2013,2e-05,4e-05,10.0,4.0
2014,2e-05,4e-05,10.0,5.0
2015,2e-05,4e-05,10.0,6.0
2016,2e-05,4e-05,10.0,7.0
2017,2e-05,4e-05,10.0,8.0
2018,2e-05,4e-05,10.0,9.0
2019,2e-05,4e-05,10.0,10.0
2020,2e-05,4e-05,10.0,1.0
2021,2e-05,4e-05,10.0,2.0
2022,2e-05,4e-05,10.0,3.0
2023,2e-05,4e-05,10.0,4.0
2024,2e-05,4e-05,10.0,5.0
2025,2e-05,4e-05,10.0,6.0
2026,2e-05,4e-05,10.0,7.0
2027,2e-05,4e-05,10.0,8.0
2028,2e-05,4e-05,10.0,9.0
2029,2e-05,4e-05,10.0,10.0
2030,2e-05,4e-05,10.0,1.0
2031,2e-05,4e-05,10.0,2.0
2032,2e-05,4e-05,10.0,3.0
2033,2e-05,4e-05,10.0,4.0
2034,2e-05,4e-05,10.0,5.0
2035,2e-05,4e-05,10.0,6.0
