,Kruskal_time,Prim_time,Num_of_nodes,Completeness
13304,0.24415,0.2467,245.0,0.82
13305,0.2614,0.25435,245.0,0.82
13306,0.25354,0.25057,245.0,0.82
13307,0.25649,0.25391,245.0,0.83
13308,0.25877,0.24914,245.0,0.83
13309,0.26566,0.25903,245.0,0.83
13310,0.25621,0.25397,245.0,0.83
13311,0.26159,0.2566,245.0,0.84
13312,0.26206,0.2508,245.0,0.84
13313,0.26993,0.25776,245.0,0.84
13314,0.26808,0.25714,245.0,0.84
13315,0.27115,0.2604,245.0,0.85
13316,0.28189,0.25615,245.0,0.85
13317,0.29222,0.26546,245.0,0.85
13318,0.27435,0.26006,245.0,0.85
13319,0.28627,0.26286,245.0,0.86
13320,0.2869,0.26003,245.0,0.86
13321,0.316,0.27232,245.0,0.86
13322,0.28679,0.2631,245.0,0.86
13323,0.30112,0.26558,245.0,0.87
13324,0.28578,0.26133,245.0,0.87
13325,0.30041,0.27084,245.0,0.87
13326,0.29433,0.26645,245.0,0.87
13327,0.30747,0.26808,245.0,0.88
13328,0.29493,0.28172,245.0,0.88
13329,0.31109,0.27194,245.0,0.88
13330,0.30772,0.26927,245.0,0.88
13331,0.31607,0.27271,245.0,0.89
13332,0.30509,0.26787,245.0,0.89
13333,0.31108,0.27673,245.0,0.89
13334,0.30772,0.27196,245.0,0.89
13335,0.31849,0.27557,245.0,0.9
13336,0.31323,0.27014,245.0,0.9
13337,0.33065,0.27763,245.0,0.9
13338,0.31984,0.28279,245.0,0.9
13339,0.32702,0.27955,245.0,0.91
13340,0.32171,0.27271,245.0,0.91
13341,0.33822,0.27997,245.0,0.91
13342,0.32809,0.27855,245.0,0.91
13343,0.42653,0.29597,245.0,0.92
13344,0.33133,0.27636,245.0,0.92
13345,0.3463,0.28173,245.0,0.92
13346,0.34323,0.28119,245.0,0.92
13347,0.3704,0.28712,245.0,0.93
13348,0.35589,0.28495,245.0,0.93
13349,0.34735,0.28458,245.0,0.93
13350,0.34506,0.28378,245.0,0.93
13351,0.36363,0.28789,245.0,0.94
13352,0.3831,0.283,245.0,0.94
13353,0.36832,0.29046,245.0,0.94
13354,0.35758,0.2874,245.0,0.94
13355,0.36274,0.28969,245.0,0.95
13356,0.36733,0.2882,245.0,0.95
13357,0.37109,0.29231,245.0,0.95
13358,0.36524,0.28998,245.0,0.95
13359,0.37288,0.29286,245.0,0.96
13360,0.37979,0.30727,245.0,0.96
13361,0.38254,0.29385,245.0,0.96
13362,0.38353,0.29409,245.0,0.96
13363,0.38534,0.29587,245.0,0.97
13364,0.40769,0.29626,245.0,0.97
13365,0.39605,0.29798,245.0,0.97
13366,0.38367,0.29631,245.0,0.97
13367,0.39357,0.29923,245.0,0.98
13368,0.42925,0.29456,245.0,0.98
13369,0.40286,0.31925,245.0,0.98
13370,0.4017,0.29954,245.0,0.98
13371,0.41012,0.30246,245.0,0.99
13372,0.39801,0.29689,245.0,0.99
13373,0.41209,0.3066,245.0,0.99
13374,0.40413,0.30283,245.0,0.99
13375,0.41915,0.305,245.0,1.0
13376,0.40841,0.3001,245.0,1.0
13377,0.42351,0.30674,245.0,1.0
13378,0.42741,0.3057,245.0,1.0
13379,0.00246,0.00556,240.0,0.01
13380,0.00251,0.00532,240.0,0.01
13381,0.0026,0.0058,240.0,0.01
13382,0.00255,0.00594,240.0,0.01
13383,0.00313,0.00892,240.0,0.02
13384,0.00307,0.00833,240.0,0.02
13385,0.00314,0.00907,240.0,0.02
13386,0.00326,0.01884,240.0,0.02
13387,0.00344,0.01076,240.0,0.03
13388,0.00357,0.01116,240.0,0.03
13389,0.00371,0.0117,240.0,0.03
13390,0.00391,0.01235,240.0,0.03
13391,0.00413,0.01411,240.0,0.04
13392,0.00414,0.01425,240.0,0.04
13393,0.00412,0.01359,240.0,0.04
13394,0.00432,0.01475,240.0,0.04
13395,0.00467,0.01673,240.0,0.05
13396,0.00464,0.01684,240.0,0.05
13397,0.00481,0.01767,240.0,0.05
13398,0.00489,0.01761,240.0,0.05
13399,0.00528,0.01985,240.0,0.06
13400,0.00514,0.01943,240.0,0.06
13401,0.00528,0.01957,240.0,0.06
13402,0.00551,0.02062,240.0,0.06
13403,0.00592,0.02307,240.0,0.07
13404,0.0059,0.02289,240.0,0.07
13405,0.00604,0.02378,240.0,0.07
13406,0.00639,0.02439,240.0,0.07
13407,0.00623,0.02573,240.0,0.08
13408,0.00654,0.02614,240.0,0.08
13409,0.00639,0.02519,240.0,0.08
13410,0.00644,0.02552,240.0,0.08
13411,0.00718,0.02971,240.0,0.09
13412,0.007,0.02855,240.0,0.09
13413,0.00724,0.0286,240.0,0.09
13414,0.00716,0.0291,240.0,0.09
13415,0.00822,0.03323,240.0,0.1
13416,0.00747,0.03082,240.0,0.1
13417,0.00774,0.03187,240.0,0.1
13418,0.00755,0.03069,240.0,0.1
13419,0.00867,0.03562,240.0,0.11
13420,0.0082,0.03448,240.0,0.11
13421,0.00843,0.03496,240.0,0.11
13422,0.00796,0.03288,240.0,0.11
13423,0.00881,0.03679,240.0,0.12
13424,0.00891,0.03727,240.0,0.12
13425,0.00874,0.03656,240.0,0.12
13426,0.00873,0.03731,240.0,0.12
13427,0.00908,0.03837,240.0,0.13
13428,0.00942,0.03976,240.0,0.13
13429,0.00953,0.04069,240.0,0.13
13430,0.00962,0.04064,240.0,0.13
13431,0.00993,0.04222,240.0,0.14
13432,0.01007,0.04254,240.0,0.14
13433,0.01056,0.04289,240.0,0.14
13434,0.01011,0.04269,240.0,0.14
13435,0.01076,0.04498,240.0,0.15
13436,0.01074,0.04493,240.0,0.15
13437,0.01097,0.04682,240.0,0.15
13438,0.01084,0.04617,240.0,0.15
13439,0.01152,0.04864,240.0,0.16
13440,0.01161,0.0493,240.0,0.16
13441,0.01147,0.04926,240.0,0.16
13442,0.01121,0.0478,240.0,0.16
13443,0.01209,0.05115,240.0,0.17
13444,0.01214,0.05138,240.0,0.17
13445,0.01268,0.05256,240.0,0.17
13446,0.01201,0.06686,240.0,0.17
13447,0.01292,0.0541,240.0,0.18
13448,0.01251,0.05301,240.0,0.18
13449,0.01316,0.0555,240.0,0.18
13450,0.01259,0.05341,240.0,0.18
13451,0.01331,0.05644,240.0,0.19
13452,0.01359,0.05783,240.0,0.19
13453,0.01352,0.06005,240.0,0.19
13454,0.01365,0.05685,240.0,0.19
13455,0.01412,0.05957,240.0,0.2
13456,0.01419,0.05984,240.0,0.2
13457,0.01457,0.06345,240.0,0.2
13458,0.01401,0.05904,240.0,0.2
13459,0.01504,0.06281,240.0,0.21
13460,0.01507,0.06316,240.0,0.21
13461,0.01599,0.06313,240.0,0.21
13462,0.01486,0.07267,240.0,0.21
13463,0.01569,0.06533,240.0,0.22
13464,0.01527,0.06433,240.0,0.22
13465,0.01568,0.06658,240.0,0.22
13466,0.01553,0.06528,240.0,0.22
13467,0.01618,0.06752,240.0,0.23
13468,0.01668,0.06952,240.0,0.23
13469,0.01809,0.06895,240.0,0.23
13470,0.01633,0.06784,240.0,0.23
13471,0.01708,0.07102,240.0,0.24
13472,0.01753,0.07204,240.0,0.24
13473,0.0174,0.07224,240.0,0.24
13474,0.0173,0.07307,240.0,0.24
13475,0.01821,0.07472,240.0,0.25
13476,0.01804,0.07489,240.0,0.25
13477,0.01837,0.07756,240.0,0.25
13478,0.01844,0.07352,240.0,0.25
13479,0.01841,0.07586,240.0,0.26
13480,0.01845,0.07571,240.0,0.26
13481,0.01986,0.07898,240.0,0.26
13482,0.01889,0.07548,240.0,0.26
13483,0.01992,0.08044,240.0,0.27
13484,0.01932,0.07934,240.0,0.27
13485,0.01922,0.08001,240.0,0.27
13486,0.0196,0.08047,240.0,0.27
13487,0.01993,0.08187,240.0,0.28
13488,0.02016,0.0826,240.0,0.28
13489,0.02052,0.0833,240.0,0.28
13490,0.02009,0.08274,240.0,0.28
13491,0.02114,0.08557,240.0,0.29
13492,0.02114,0.08603,240.0,0.29
13493,0.02112,0.08744,240.0,0.29
13494,0.02126,0.08509,240.0,0.29
13495,0.02203,0.08894,240.0,0.3
13496,0.0219,0.08789,240.0,0.3
13497,0.02274,0.09197,240.0,0.3
13498,0.02673,0.10477,240.0,0.3
13499,0.02242,0.08957,240.0,0.31
13500,0.02306,0.09201,240.0,0.31
13501,0.02462,0.09997,240.0,0.31
13502,0.023,0.09371,240.0,0.31
13503,0.02292,0.0929,240.0,0.32
13504,0.02429,0.0945,240.0,0.32
13505,0.02601,0.10188,240.0,0.32
13506,0.0351,0.09841,240.0,0.32
13507,0.02471,0.09645,240.0,0.33
13508,0.02445,0.0967,240.0,0.33
13509,0.02608,0.10193,240.0,0.33
13510,0.02378,0.09538,240.0,0.33
13511,0.02523,0.09977,240.0,0.34
13512,0.02544,0.09981,240.0,0.34
13513,0.02737,0.11129,240.0,0.34
13514,0.02704,0.10421,240.0,0.34
13515,0.02633,0.10281,240.0,0.35
13516,0.02628,0.10306,240.0,0.35
13517,0.04428,0.1149,240.0,0.35
13518,0.02871,0.11367,240.0,0.35
13519,0.02702,0.10492,240.0,0.36
13520,0.02677,0.10383,240.0,0.36
13521,0.02747,0.10657,240.0,0.36
13522,0.03084,0.10891,240.0,0.36
13523,0.02786,0.10738,240.0,0.37
13524,0.02792,0.10802,240.0,0.37
13525,0.02822,0.10874,240.0,0.37
13526,0.02832,0.11863,240.0,0.37
13527,0.0294,0.11127,240.0,0.38
13528,0.02894,0.10998,240.0,0.38
13529,0.02939,0.11152,240.0,0.38
13530,0.02908,0.11178,240.0,0.38
13531,0.02974,0.11392,240.0,0.39
13532,0.03034,0.11389,240.0,0.39
13533,0.03008,0.11439,240.0,0.39
13534,0.03026,0.11897,240.0,0.39
13535,0.03024,0.11495,240.0,0.4
13536,0.03058,0.11562,240.0,0.4
13537,0.03496,0.12187,240.0,0.4
13538,0.03145,0.11779,240.0,0.4
13539,0.03186,0.11897,240.0,0.41
13540,0.03196,0.11841,240.0,0.41
13541,0.0348,0.12194,240.0,0.41
13542,0.03232,0.12016,240.0,0.41
13543,0.0329,0.12157,240.0,0.42
13544,0.03401,0.12396,240.0,0.42
13545,0.03326,0.12239,240.0,0.42
13546,0.03365,0.12527,240.0,0.42
13547,0.03474,0.1259,240.0,0.43
13548,0.03433,0.12498,240.0,0.43
13549,0.03903,0.1312,240.0,0.43
13550,0.03471,0.13008,240.0,0.43
13551,0.0361,0.12927,240.0,0.44
13552,0.0355,0.12857,240.0,0.44
13553,0.038,0.13252,240.0,0.44
13554,0.03687,0.13051,240.0,0.44
13555,0.03626,0.12906,240.0,0.45
13556,0.03648,0.13031,240.0,0.45
13557,0.03872,0.13706,240.0,0.45
13558,0.03706,0.13096,240.0,0.45
13559,0.03872,0.13443,240.0,0.46
13560,0.0375,0.13238,240.0,0.46
13561,0.03982,0.14128,240.0,0.46
13562,0.0386,0.13538,240.0,0.46
13563,0.03902,0.1363,240.0,0.47
13564,0.03899,0.13561,240.0,0.47
13565,0.04211,0.13958,240.0,0.47
13566,0.04032,0.13712,240.0,0.47
13567,0.0402,0.13821,240.0,0.48
13568,0.04102,0.13844,240.0,0.48
13569,0.04141,0.14062,240.0,0.48
13570,0.0398,0.13976,240.0,0.48
13571,0.04317,0.14305,240.0,0.49
13572,0.04282,0.14149,240.0,0.49
13573,0.04272,0.14969,240.0,0.49
13574,0.04295,0.14267,240.0,0.49
13575,0.04438,0.14524,240.0,0.5
13576,0.04334,0.14369,240.0,0.5
13577,0.04508,0.14625,240.0,0.5
13578,0.04652,0.14717,240.0,0.5
13579,0.04534,0.14658,240.0,0.51
13580,0.04546,0.14818,240.0,0.51
13581,0.04758,0.1504,240.0,0.51
13582,0.04731,0.15272,240.0,0.51
13583,0.0474,0.15053,240.0,0.52
13584,0.04619,0.14792,240.0,0.52
13585,0.05041,0.15737,240.0,0.52
13586,0.13177,0.25655,240.0,0.52
13587,0.05144,0.15426,240.0,0.53
13588,0.05121,0.15365,240.0,0.53
13589,0.0518,0.15677,240.0,0.53
13590,0.0528,0.15858,240.0,0.53
13591,0.05299,0.15673,240.0,0.54
13592,0.05055,0.15466,240.0,0.54
13593,0.0577,0.16218,240.0,0.54
13594,0.05623,0.18353,240.0,0.54
13595,0.0576,0.16183,240.0,0.55
13596,0.05519,0.15921,240.0,0.55
13597,0.05852,0.16468,240.0,0.55
13598,0.06086,0.17945,240.0,0.55
13599,0.06027,0.16216,240.0,0.56
13600,0.05639,0.16059,240.0,0.56
13601,0.06426,0.17101,240.0,0.56
13602,0.0601,0.16497,240.0,0.56
13603,0.06522,0.16614,240.0,0.57
13604,0.05983,0.16314,240.0,0.57
13605,0.06815,0.17405,240.0,0.57
13606,0.06152,0.16459,240.0,0.57
13607,0.06818,0.16933,240.0,0.58
13608,0.06821,0.16922,240.0,0.58
13609,0.07045,0.17585,240.0,0.58
13610,0.06862,0.16873,240.0,0.58
13611,0.07353,0.17238,240.0,0.59
13612,0.07071,0.17104,240.0,0.59
13613,0.0781,0.21093,240.0,0.59
13614,0.07127,0.17126,240.0,0.59
13615,0.07849,0.17381,240.0,0.6
13616,0.07434,0.17415,240.0,0.6
13617,0.08251,0.18493,240.0,0.6
13618,0.07584,0.17292,240.0,0.6
13619,0.08015,0.17586,240.0,0.61
13620,0.07877,0.17569,240.0,0.61
13621,0.08406,0.18489,240.0,0.61
13622,0.08174,0.17822,240.0,0.61
13623,0.0839,0.17717,240.0,0.62
13624,0.08402,0.17863,240.0,0.62
13625,0.09341,0.19113,240.0,0.62
13626,0.08488,0.17955,240.0,0.62
13627,0.09125,0.18216,240.0,0.63
13628,0.08872,0.18101,240.0,0.63
13629,0.09659,0.18596,240.0,0.63
13630,0.09164,0.18292,240.0,0.63
13631,0.09328,0.18461,240.0,0.64
13632,0.09688,0.18549,240.0,0.64
13633,0.0941,0.18949,240.0,0.64
13634,0.09599,0.18455,240.0,0.64
13635,0.09977,0.18659,240.0,0.65
13636,0.1037,0.18895,240.0,0.65
13637,0.10628,0.19349,240.0,0.65
13638,0.10262,0.18785,240.0,0.65
13639,0.10444,0.18971,240.0,0.66
13640,0.10676,0.19006,240.0,0.66
13641,0.10531,0.18945,240.0,0.66
13642,0.108,0.1904,240.0,0.66
13643,0.11513,0.19291,240.0,0.67
13644,0.11423,0.1935,240.0,0.67
13645,0.11458,0.19544,240.0,0.67
13646,0.11273,0.19293,240.0,0.67
13647,0.12079,0.19594,240.0,0.68
13648,0.12242,0.19663,240.0,0.68
13649,0.1247,0.19734,240.0,0.68
13650,0.12054,0.19634,240.0,0.68
13651,0.12568,0.19821,240.0,0.69
13652,0.12821,0.1986,240.0,0.69
13653,0.13052,0.20022,240.0,0.69
13654,0.12521,0.1982,240.0,0.69
13655,0.1329,0.2016,240.0,0.7
13656,0.13166,0.20067,240.0,0.7
13657,0.13634,0.20396,240.0,0.7
13658,0.13409,0.20188,240.0,0.7
13659,0.13936,0.20527,240.0,0.71
13660,0.13976,0.20482,240.0,0.71
13661,0.14552,0.21558,240.0,0.71
13662,0.14272,0.20565,240.0,0.71
13663,0.14638,0.20707,240.0,0.72
13664,0.14876,0.20791,240.0,0.72
13665,0.1522,0.21904,240.0,0.72
13666,0.14262,0.20588,240.0,0.72
13667,0.15775,0.21034,240.0,0.73
13668,0.15137,0.20921,240.0,0.73
13669,0.16177,0.22257,240.0,0.73
13670,0.15997,0.21253,240.0,0.73
13671,0.16001,0.2136,240.0,0.74
13672,0.16089,0.21306,240.0,0.74
13673,0.16307,0.21896,240.0,0.74
13674,0.1594,0.21207,240.0,0.74
13675,0.16778,0.21558,240.0,0.75
13676,0.17036,0.21618,240.0,0.75
13677,0.17457,0.22578,240.0,0.75
13678,0.16582,0.21481,240.0,0.75
13679,0.1783,0.21977,240.0,0.76
13680,0.17525,0.21996,240.0,0.76
13681,0.18686,0.23069,240.0,0.76
13682,0.17396,0.21911,240.0,0.76
13683,0.18448,0.22211,240.0,0.77
13684,0.183,0.22272,240.0,0.77
13685,0.19052,0.23511,240.0,0.77
13686,0.18261,0.22253,240.0,0.77
13687,0.18998,0.22483,240.0,0.78
13688,0.1916,0.22659,240.0,0.78
13689,0.20531,0.23648,240.0,0.78
13690,0.19766,0.22618,240.0,0.78
13691,0.19594,0.22621,240.0,0.79
13692,0.20209,0.2283,240.0,0.79
13693,0.19981,0.23562,240.0,0.79
13694,0.20161,0.23369,240.0,0.79
13695,0.20177,0.22989,240.0,0.8
13696,0.21178,0.23244,240.0,0.8
13697,0.22413,0.24721,240.0,0.8
13698,0.20421,0.23022,240.0,0.8
13699,0.20757,0.23189,240.0,0.81
13700,0.21372,0.23457,240.0,0.81
13701,0.22535,0.23754,240.0,0.81
13702,0.21097,0.23286,240.0,0.81
13703,0.21802,0.23593,240.0,0.82
13704,0.22302,0.23913,240.0,0.82
13705,0.23333,0.24001,240.0,0.82
13706,0.22336,0.23734,240.0,0.82
13707,0.23214,0.23836,240.0,0.83
13708,0.22379,0.23857,240.0,0.83
13709,0.23961,0.25632,240.0,0.83
13710,0.23398,0.23884,240.0,0.83
13711,0.23462,0.24132,240.0,0.84
13712,0.23627,0.24094,240.0,0.84
13713,0.25224,0.25182,240.0,0.84
13714,0.23441,0.24157,240.0,0.84
13715,0.23754,0.2436,240.0,0.85
13716,0.24555,0.24597,240.0,0.85
13717,0.25632,0.25892,240.0,0.85
13718,0.24636,0.24545,240.0,0.85
13719,0.2508,0.24788,240.0,0.86
13720,0.25145,0.24812,240.0,0.86
13721,0.2589,0.26803,240.0,0.86
13722,0.25391,0.24825,240.0,0.86
13723,0.25711,0.25,240.0,0.87
13724,0.26074,0.25139,240.0,0.87
13725,0.27092,0.26602,240.0,0.87
13726,0.25975,0.25116,240.0,0.87
13727,0.2672,0.25337,240.0,0.88
13728,0.26945,0.25464,240.0,0.88
13729,0.28307,0.26135,240.0,0.88
13730,0.26979,0.25427,240.0,0.88
13731,0.28508,0.25574,240.0,0.89
13732,0.27184,0.25561,240.0,0.89
13733,0.28852,0.27269,240.0,0.89
13734,0.27804,0.25629,240.0,0.89
13735,0.2827,0.25878,240.0,0.9
13736,0.28197,0.25883,240.0,0.9
13737,0.29452,0.25959,240.0,0.9
13738,0.28247,0.25867,240.0,0.9
13739,0.29184,0.26171,240.0,0.91
13740,0.29143,0.26106,240.0,0.91
13741,0.30028,0.26529,240.0,0.91
13742,0.29606,0.2623,240.0,0.91
13743,0.29829,0.26391,240.0,0.92
13744,0.31034,0.26563,240.0,0.92
13745,0.30631,0.26606,240.0,0.92
13746,0.3104,0.26464,240.0,0.92
13747,0.30548,0.26621,240.0,0.93
13748,0.32058,0.26873,240.0,0.93
13749,0.31629,0.27306,240.0,0.93
13750,0.3189,0.26861,240.0,0.93
13751,0.31565,0.26956,240.0,0.94
13752,0.31786,0.27052,240.0,0.94
13753,0.33096,0.27326,240.0,0.94
13754,0.3203,0.27076,240.0,0.94
13755,0.33722,0.27348,240.0,0.95
13756,0.33529,0.2737,240.0,0.95
13757,0.3344,0.28189,240.0,0.95
13758,0.32765,0.27295,240.0,0.95
13759,0.33923,0.27608,240.0,0.96
13760,0.33684,0.27706,240.0,0.96
13761,0.34856,0.27797,240.0,0.96
13762,0.33769,0.2805,240.0,0.96
13763,0.34433,0.27796,240.0,0.97
13764,0.34425,0.27866,240.0,0.97
13765,0.35972,0.28152,240.0,0.97
13766,0.35569,0.27938,240.0,0.97
13767,0.35552,0.28163,240.0,0.98
13768,0.35257,0.28109,240.0,0.98
13769,0.36572,0.28545,240.0,0.98
13770,0.35817,0.28208,240.0,0.98
13771,0.36042,0.28406,240.0,0.99
13772,0.36339,0.28463,240.0,0.99
13773,0.37127,0.28647,240.0,0.99
13774,0.36348,0.28454,240.0,0.99
13775,0.37375,0.2869,240.0,1.0
13776,0.37882,0.28734,240.0,1.0
13777,0.37889,0.28979,240.0,1.0
13778,0.37524,0.28775,240.0,1.0
13779,0.0024,0.00517,235.0,0.01
13780,0.00244,0.00527,235.0,0.01
13781,0.00249,0.00534,235.0,0.01
13782,0.00242,0.00523,235.0,0.01
13783,0.0028,0.00733,235.0,0.02
13784,0.00296,0.00826,235.0,0.02
13785,0.00299,0.00813,235.0,0.02
13786,0.00295,0.00794,235.0,0.02
13787,0.00338,0.01075,235.0,0.03
13788,0.00356,0.0109,235.0,0.03
13789,0.00357,0.01129,235.0,0.03
13790,0.00344,0.01054,235.0,0.03
13791,0.00384,0.01292,235.0,0.04
13792,0.00404,0.01389,235.0,0.04
13793,0.00424,0.01439,235.0,0.04
13794,0.00402,0.01399,235.0,0.04
13795,0.00451,0.01614,235.0,0.05
13796,0.00436,0.0154,235.0,0.05
13797,0.00464,0.01707,235.0,0.05
13798,0.00458,0.01623,235.0,0.05
13799,0.00497,0.01865,235.0,0.06
13800,0.00516,0.01974,235.0,0.06
13801,0.00534,0.02018,235.0,0.06
13802,0.00502,0.01835,235.0,0.06
13803,0.00567,0.02195,235.0,0.07
13804,0.0055,0.02101,235.0,0.07
13805,0.00565,0.02245,235.0,0.07
13806,0.00579,0.02214,235.0,0.07
13807,0.00609,0.0243,235.0,0.08
13808,0.00635,0.02517,235.0,0.08
13809,0.00594,0.02354,235.0,0.08
13810,0.00626,0.02488,235.0,0.08
13811,0.00657,0.02698,235.0,0.09
13812,0.00677,0.02679,235.0,0.09
13813,0.00673,0.02741,235.0,0.09
13814,0.00673,0.02681,235.0,0.09
13815,0.0073,0.02966,235.0,0.1
13816,0.00741,0.03009,235.0,0.1
13817,0.00723,0.0293,235.0,0.1
13818,0.00746,0.03097,235.0,0.1
13819,0.00806,0.03307,235.0,0.11
13820,0.0079,0.03316,235.0,0.11
13821,0.00779,0.03187,235.0,0.11
13822,0.00791,0.03289,235.0,0.11
13823,0.00835,0.03498,235.0,0.12
13824,0.00851,0.03478,235.0,0.12
13825,0.00854,0.0355,235.0,0.12
13826,0.00862,0.03484,235.0,0.12
13827,0.00908,0.03809,235.0,0.13
13828,0.00896,0.0377,235.0,0.13
13829,0.00891,0.03703,235.0,0.13
13830,0.00956,0.03874,235.0,0.13
13831,0.00953,0.03986,235.0,0.14
13832,0.00994,0.04138,235.0,0.14
13833,0.00942,0.03985,235.0,0.14
13834,0.00936,0.03939,235.0,0.14
13835,0.01004,0.04283,235.0,0.15
13836,0.01043,0.04385,235.0,0.15
13837,0.01034,0.04396,235.0,0.15
13838,0.00993,0.04177,235.0,0.15
13839,0.01078,0.04569,235.0,0.16
13840,0.01064,0.04511,235.0,0.16
13841,0.01068,0.04516,235.0,0.16
13842,0.01081,0.0456,235.0,0.16
13843,0.01113,0.04727,235.0,0.17
13844,0.01151,0.04843,235.0,0.17
13845,0.01131,0.04797,235.0,0.17
13846,0.0117,0.04992,235.0,0.17
13847,0.01223,0.05155,235.0,0.18
13848,0.01197,0.05056,235.0,0.18
13849,0.01174,0.05011,235.0,0.18
13850,0.01257,0.05368,235.0,0.18
13851,0.0132,0.05549,235.0,0.19
13852,0.01256,0.05335,235.0,0.19
13853,0.01258,0.05341,235.0,0.19
13854,0.01306,0.05476,235.0,0.19
13855,0.01331,0.05606,235.0,0.2
13856,0.01493,0.06161,235.0,0.2
13857,0.01341,0.0569,235.0,0.2
13858,0.01318,0.05638,235.0,0.2
13859,0.01398,0.05798,235.0,0.21
13860,0.0153,0.06325,235.0,0.21
13861,0.01408,0.05904,235.0,0.21
13862,0.01411,0.05974,235.0,0.21
13863,0.01484,0.06198,235.0,0.22
13864,0.01904,0.06911,235.0,0.22
13865,0.01448,0.06063,235.0,0.22
13866,0.01497,0.06203,235.0,0.22
13867,0.01533,0.06392,235.0,0.23
13868,0.01705,0.06876,235.0,0.23
13869,0.01554,0.06558,235.0,0.23
13870,0.01548,0.06636,235.0,0.23
13871,0.01622,0.06738,235.0,0.24
13872,0.01733,0.06847,235.0,0.24
13873,0.01655,0.06851,235.0,0.24
13874,0.01612,0.06705,235.0,0.24
13875,0.01721,0.07042,235.0,0.25
13876,0.01719,0.07049,235.0,0.25
13877,0.01723,0.07113,235.0,0.25
13878,0.01696,0.07012,235.0,0.25
13879,0.01731,0.07204,235.0,0.26
13880,0.01783,0.07281,235.0,0.26
13881,0.01771,0.07252,235.0,0.26
13882,0.01773,0.07698,235.0,0.26
13883,0.01862,0.07588,235.0,0.27
13884,0.01881,0.07591,235.0,0.27
13885,0.01831,0.07502,235.0,0.27
13886,0.01879,0.07626,235.0,0.27
13887,0.01878,0.07638,235.0,0.28
13888,0.01938,0.07909,235.0,0.28
13889,0.0188,0.07688,235.0,0.28
13890,0.01928,0.07754,235.0,0.28
13891,0.0196,0.07954,235.0,0.29
13892,0.01994,0.08054,235.0,0.29
13893,0.01986,0.08103,235.0,0.29
13894,0.01961,0.08033,235.0,0.29
13895,0.02015,0.08211,235.0,0.3
13896,0.02113,0.08403,235.0,0.3
13897,0.01996,0.08212,235.0,0.3
13898,0.02062,0.08345,235.0,0.3
13899,0.0212,0.08515,235.0,0.31
13900,0.02148,0.08599,235.0,0.31
13901,0.02089,0.08479,235.0,0.31
13902,0.02166,0.08653,235.0,0.31
13903,0.02162,0.08687,235.0,0.32
13904,0.02246,0.08928,235.0,0.32
13905,0.02236,0.08833,235.0,0.32
13906,0.02359,0.09334,235.0,0.32
13907,0.02306,0.09159,235.0,0.33
13908,0.02296,0.09102,235.0,0.33
13909,0.02286,0.09167,235.0,0.33
13910,0.02306,0.09182,235.0,0.33
13911,0.02382,0.09386,235.0,0.34
13912,0.02447,0.09453,235.0,0.34
13913,0.02349,0.09374,235.0,0.34
13914,0.02372,0.09627,235.0,0.34
13915,0.02431,0.09512,235.0,0.35
13916,0.02493,0.09756,235.0,0.35
13917,0.02452,0.09547,235.0,0.35
13918,0.02569,0.09716,235.0,0.35
13919,0.02467,0.09682,235.0,0.36
13920,0.02549,0.09987,235.0,0.36
13921,0.02552,0.09931,235.0,0.36
13922,0.02628,0.1009,235.0,0.36
13923,0.02619,0.10135,235.0,0.37
13924,0.02681,0.10395,235.0,0.37
13925,0.02635,0.103,235.0,0.37
13926,0.02833,0.10543,235.0,0.37
13927,0.02675,0.10345,235.0,0.38
13928,0.02805,0.10683,235.0,0.38
13929,0.02795,0.10591,235.0,0.38
13930,0.02782,0.1054,235.0,0.38
13931,0.02793,0.10683,235.0,0.39
13932,0.02809,0.10689,235.0,0.39
13933,0.02843,0.10784,235.0,0.39
13934,0.02823,0.11377,235.0,0.39
13935,0.02877,0.10967,235.0,0.4
13936,0.02974,0.11103,235.0,0.4
13937,0.02989,0.11056,235.0,0.4
13938,0.02958,0.11173,235.0,0.4
13939,0.02974,0.11199,235.0,0.41
13940,0.03006,0.11297,235.0,0.41
13941,0.02931,0.11172,235.0,0.41
13942,0.03025,0.11343,235.0,0.41
13943,0.03086,0.11477,235.0,0.42
13944,0.03178,0.11589,235.0,0.42
13945,0.03104,0.11486,235.0,0.42
13946,0.03085,0.11503,235.0,0.42
13947,0.03193,0.1176,235.0,0.43
13948,0.03239,0.11847,235.0,0.43
13949,0.03172,0.11717,235.0,0.43
13950,0.03128,0.11626,235.0,0.43
13951,0.03273,0.12035,235.0,0.44
13952,0.03323,0.12158,235.0,0.44
13953,0.03207,0.11863,235.0,0.44
13954,0.03305,0.12173,235.0,0.44
13955,0.03289,0.12024,235.0,0.45
13956,0.03443,0.12384,235.0,0.45
13957,0.03423,0.1257,235.0,0.45
13958,0.0346,0.12878,235.0,0.45
13959,0.03475,0.12451,235.0,0.46
13960,0.03605,0.12913,235.0,0.46
13961,0.03494,0.12627,235.0,0.46
13962,0.03691,0.12761,235.0,0.46
13963,0.03611,0.12792,235.0,0.47
13964,0.0368,0.12979,235.0,0.47
13965,0.03559,0.12736,235.0,0.47
13966,0.03615,0.12838,235.0,0.47
13967,0.03754,0.13123,235.0,0.48
13968,0.0382,0.13156,235.0,0.48
